,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
16169,2022-11-10 16:00:00,2,0.025011173223989446,0.005291289805663401,0.18474248549833014,0.0404642409033877,0.03577888311101063,0.015651123908601152,0.02099974935431492,0.02078129683285044
1244,2021-02-22 19:00:00,3,0.042770392020544556,0.004151296473548928,0.28915450870100196,0.02684172790822728,0.049966086366719425,0.024591305963217534,0.030240946786831292,0.07113597762014187
4365,2021-07-02 20:00:00,1,0.010508151132929442,2.1509308153103254e-05,0.1325364738969942,0.1746728804445241,0.014413294144245987,0.009532323982909157,0.010363654196135698,0.028374462983315016
14723,2022-09-11 10:00:00,4,0.039810374427150574,0.02763946097673768,0.21081619499619147,0.1378383222799785,0.04725299570427312,0.04770806241872562,0.048756034567309266,0.02427814966530123
1195,2021-02-20 18:00:00,1,0.015243469871312837,0.0,0.10241987461182397,0.2660423014877218,0.01712638480669229,0.008649916403492476,0.010679685712106188,0.04326106504146268
13996,2022-08-12 03:00:00,2,0.008731963224131327,0.0,0.0742954239175016,0.25640795841548664,0.012887180646619943,0.012353706111833548,0.012434205507666489,0.18243580777300428
4953,2021-07-27 08:00:00,1,0.008139604999929058,0.0009464095587365432,0.09937305911993906,0.19712314034773257,0.018143793805109654,0.010217350919561581,0.01285921340845439,0.015286242381856332
10962,2022-04-05 17:00:00,1,0.0205711468338985,0.001236785218803437,0.13652077107868987,0.22754974009679155,0.02368302057427086,0.00812743823146944,0.009306583263406821,0.028374462983315016
1423,2021-03-02 06:00:00,5,0.11795200124856346,0.08364969940741855,0.2148590847835003,0.0,0.07421433416233326,0.11867220880549878,0.1225875352811046,0.06224398041762415
9604,2022-02-07 03:00:00,1,0.015539648983413971,0.0,0.07628757250834944,0.2660423014877218,0.021987338910241915,0.004621029165892625,0.006037291718884517,0.019182735538015784
256,2021-01-11 15:00:00,3,0.03211503809537322,0.006130152823634428,0.20882404640534366,0.07613371571966301,0.039509382771874296,0.02606585547092699,0.029576190839445092,0.015086422220002
15508,2022-10-14 03:00:00,1,0.011988159929626426,0.0001183011948420679,0.08630690806820178,0.10736691163290912,0.014243725977843093,0.008545420769087868,0.009611717140895568,0.007393345988610252
