dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,year,month,day,hour,weekday
2021-05-14 03:00:00,4,0.26467276986063215,0.22159731820853787,0.35055986218776913,0.0,0.06286856571714143,0.08529643311330468,0.11503114469519043,0.1634016704631739,2021,5,14,3,Friday
2021-05-14 04:00:00,2,0.12882841236593506,0.07598938722336082,0.3049487119254561,0.0,0.058170914542728644,0.03999878883304064,0.05422240375778617,0.07866362946089599,2021,5,14,4,Friday
2021-05-14 05:00:00,2,0.09782067757396934,0.05184055415216943,0.24320726646308044,0.0,0.037281359320339824,0.03267122872888027,0.044623710813846626,0.04798785117691724,2021,5,14,5,Friday
2021-05-14 06:00:00,2,0.07714885437932552,0.04013154759067728,0.17880353926865553,0.0,0.02828585707146427,0.02888633198086356,0.039492494639027875,0.02703113135914959,2021,5,14,6,Friday
2021-05-14 07:00:00,1,0.05647703118468171,0.029471108780960556,0.13049095607235142,2.461417284072169e-05,0.022988505747126436,0.024586689275116574,0.03362095374246911,0.01807137433561124,2021,5,14,7,Friday
2021-05-14 08:00:00,1,0.04097426970690955,0.02379931048726626,0.09830866807610994,0.00012307086420360847,0.022988505747126436,0.020438442439290258,0.027928111916675175,0.016400911161731212,2021,5,14,8,Friday
2021-05-14 09:00:00,1,0.03432991309694701,0.023433900513162704,0.08354866494401376,0.00017229920988505185,0.025387306346826587,0.018561133652273968,0.025145512100479935,0.017463933181473046,2021,5,14,9,Friday
2021-05-14 10:00:00,1,0.03580520799003789,0.02982063136488569,0.07951609114399812,9.845669136288676e-05,0.02828585707146427,0.018924483740083573,0.02545185336464822,0.022019741837509495,2021,5,14,10,Friday
2021-05-14 11:00:00,1,0.06090733953679721,0.06321592551991484,0.08487980581003836,0.002633716493957221,0.03428285857071464,0.02637316054018047,0.035612171959562955,0.04646924829157176,2021,5,14,11,Friday
2021-05-14 12:00:00,2,0.09339258105827528,0.10511097342039623,0.09427609427609426,0.009894897481970118,0.044377811094452775,0.034064070732150425,0.04610436025732666,0.07289293849658314,2021,5,14,12,Friday
2021-05-14 13:00:00,2,0.08305666946095336,0.08664982603307755,0.11710124500822175,0.027961700347059838,0.07536231884057971,0.029340519590625568,0.040079648728683755,0.07000759301442673,2021,5,14,13,Friday
2021-05-14 14:00:00,2,0.08305666946095336,0.07598938722336082,0.14662125127241404,0.05104979447165678,0.10394802598700649,0.03300429964270575,0.043449402634534874,0.07000759301442673,2021,5,14,14,Friday
2021-05-14 15:00:00,2,0.07862636110883782,0.05752823983604214,0.1841672539346958,0.09419843946144192,0.14092953523238383,0.043904802276993886,0.05248646992749923,0.06332574031890661,2021,5,14,15,Friday
2021-05-14 16:00:00,2,0.02325524813486894,0.011359483977567007,0.07818495027797354,0.22007531936889263,0.07656171914042978,0.014867074426209655,0.01697641172265904,0.027942293090356878,2021,5,14,16,Friday
2021-05-14 17:00:00,2,0.015872138160150227,0.006577379533863972,0.051992796178842685,0.2535259802594334,0.058170914542728644,0.013322836553018837,0.014040641274379657,0.020956719817767654,2021,5,14,17,Friday
2021-05-14 18:00:00,2,0.01513338479539407,0.005322275709769157,0.04866494401378122,0.2781647672729958,0.056971514242878565,0.015260703688003394,0.015444705401817624,0.020501138952164013,2021,5,14,18,Friday
2021-05-14 19:00:00,2,0.014394631430637912,0.004655005322275711,0.047999373580768924,0.2887242474216654,0.05517241379310345,0.015624053775813,0.015648932911263146,0.020045558086560368,2021,5,14,19,Friday
2021-05-14 20:00:00,2,0.016610891524906385,0.004845654004416695,0.05602536997885835,0.2887242474216654,0.05927036481759121,0.015745170471749535,0.01600633105279281,0.02156416097190585,2021,5,14,20,Friday
2021-05-14 21:00:00,2,0.02030244651226574,0.005322275709769157,0.07415237647795787,0.2781647672729958,0.06586706646676661,0.016804941561194213,0.017538037373634227,0.024449506454062266,2021,5,14,21,Friday
2021-05-14 22:00:00,2,0.07124325113411913,0.020780706353367335,0.256636128729152,0.17781278460137348,0.08735632183908046,0.045479319324168835,0.04827427754518534,0.06135155656795748,2021,5,14,22,Friday
2021-05-14 23:00:00,4,0.13325872071805056,0.03835215989069476,0.46863988724453837,0.07923302237428312,0.10394802598700649,0.10243444558832435,0.10448789952006536,0.0941533788914199,2021,5,14,23,Friday
2021-05-15 00:00:00,4,0.1642664555100163,0.04297539043261364,0.5706287683031868,0.013980850173529919,0.09565217391304348,0.13701326227820507,0.13872153579087104,0.10660592255125287,2021,5,15,0,Saturday
2021-05-15 01:00:00,4,0.1642664555100163,0.05184055415216943,0.5223161851068827,4.922834568144338e-05,0.08375812093953024,0.13446981166353783,0.1380833248238538,0.11040242976461657,2021,5,15,1,Saturday
2021-05-15 02:00:00,4,0.1583608522648099,0.06250099296188616,0.4471850285803774,0.0,0.07536231884057971,0.11160903530551687,0.11850301235576431,0.09992406985573274,2021,5,15,2,Saturday
2021-05-15 03:00:00,4,0.14359463231537248,0.05965715011994979,0.38814501605199275,0.0,0.07066466766616691,0.08381275358808211,0.09325538650056162,0.07866362946089599,2021,5,15,3,Saturday
2021-05-15 04:00:00,2,0.10077347919657256,0.022734855345312426,0.3451961475217289,0.0007384251852216506,0.06586706646676661,0.051474595773027314,0.05991524558358011,0.04981017463933182,2021,5,15,4,Saturday
2021-05-15 05:00:00,2,0.08010165600192873,0.00745118599367682,0.2968835643254248,0.0053412755064366066,0.051574212893553226,0.0423908435777872,0.0494230572858164,0.03644646924829158,2021,5,15,5,Saturday
2021-05-15 06:00:00,2,0.06829044951151593,0.0024148833071191396,0.2459086993970715,0.014522361976025798,0.043178410794602703,0.04175498092412039,0.04666598590830185,0.029157175398633262,2021,5,15,6,Saturday
2021-05-15 07:00:00,2,0.06386014115940042,0.003812973642819694,0.2110249784668389,0.010682551012873213,0.03428285857071464,0.044298431538787625,0.04822322066782396,0.023690205011389527,2021,5,15,7,Saturday
2021-05-15 08:00:00,2,0.06533764788891273,0.013138871677549529,0.18686868686868685,0.001107637777832476,0.027786106946526737,0.04729606976321686,0.05189931583784335,0.01791951404707669,2021,5,15,8,Saturday
2021-05-15 09:00:00,2,0.06829044951151593,0.027342198497052893,0.15464724767050347,0.0,0.027186406796601698,0.04793193241688366,0.05450321658327377,0.016249050873196662,2021,5,15,9,Saturday
2021-05-15 10:00:00,2,0.06533764788891273,0.03906709244872345,0.12379610054028659,2.461417284072169e-05,0.027786106946526737,0.042693635317628535,0.050827121413254364,0.019589977220956723,2021,5,15,10,Saturday
2021-05-15 11:00:00,2,0.07714885437932552,0.06960265637163784,0.09963980894213452,0.002412188938390726,0.03008495752123938,0.042209168533882395,0.052333299295415095,0.03538344722854974,2021,5,15,11,Saturday
2021-05-15 12:00:00,2,0.10077347919657256,0.1079548162623326,0.0916138125440451,0.008910330568341252,0.03908045977011494,0.04502513171440683,0.05667313387113244,0.05330296127562643,2021,5,15,12,Saturday
2021-05-15 13:00:00,2,0.08748476597664745,0.08521996091702017,0.12782867434030223,0.029044723952051595,0.07776111944027986,0.03866650517773875,0.048504033493311546,0.05907365223993926,2021,5,15,13,Saturday
2021-05-15 14:00:00,2,0.10225098592608486,0.08167707290723353,0.1922324015347271,0.05897555812636917,0.1266366816591704,0.05519893417307576,0.06555703053201266,0.07198177676537586,2021,5,15,14,Saturday
2021-05-15 15:00:00,4,0.11110939079389445,0.05752823983604214,0.27542870566126376,0.13557486400669508,0.19450274862568717,0.0978925694907043,0.10423261513325846,0.06332574031890661,2021,5,15,15,Saturday
2021-05-15 16:00:00,2,0.038021468084306356,0.012249177827558268,0.11843238587424634,0.27464494055677263,0.1314342828585707,0.032550112032943744,0.03461656285101603,0.03447228549734244,2021,5,15,16,Saturday
2021-05-15 17:00:00,3,0.03580520799003789,0.007991357259742943,0.10633466447419934,0.32746695547296134,0.14092953523238383,0.04193665596802519,0.041764525681609314,0.032498101746393324,2021,5,15,17,Saturday
2021-05-15 18:00:00,4,0.0431883179647566,0.006132532608868342,0.12379610054028659,0.3908484505378197,0.18020989505247378,0.07639435596196936,0.07232206678239558,0.031586940015186034,2021,5,15,18,Saturday
2021-05-15 19:00:00,4,0.06090733953679721,0.006037208267797849,0.17343982460261528,0.4507101188864549,0.2397801099450275,0.14355356385877793,0.13154804452159707,0.031586940015186034,2021,5,15,19,Saturday
2021-05-15 20:00:00,5,0.07272075786363144,0.006577379533863972,0.21638869313287915,0.4577497723189013,0.24697651174412796,0.1881547871374069,0.17009598692943942,0.03356112376613516,2021,5,15,20,Saturday
2021-05-15 21:00:00,5,0.07124325113411913,0.0063867308517229875,0.2298175553989507,0.4084475841189357,0.19220389805097451,0.16650517773875131,0.150183804758501,0.03447228549734244,2021,5,15,21,Saturday
2021-05-15 22:00:00,4,0.07567355948623465,0.00710166340975168,0.27809098739331295,0.31690747532429175,0.1469265367316342,0.13795191667171322,0.12631471459205557,0.04403948367501899,2021,5,15,22,Saturday
2021-05-15 23:00:00,4,0.09782067757396934,0.006926902117789111,0.3774175867199122,0.2130356659364462,0.13373313343328336,0.14143402167988858,0.13297763708771573,0.05846621108580107,2021,5,15,23,Saturday
2021-05-16 00:00:00,4,0.11849250076861315,0.0020494733330155856,0.4579124579124578,0.11443128953651514,0.12423788105947028,0.14061648398231696,0.13639844787092822,0.07395596051632498,2021,5,16,0,Sunday
2021-05-16 01:00:00,4,0.1273531174728442,0.0009214686303480927,0.4632761725784981,0.04049031432298718,0.10514742628685658,0.1197238539332647,0.12166853875216992,0.08929384965831436,2021,5,16,1,Sunday
2021-05-16 02:00:00,4,0.11849250076861315,0.003558775399965048,0.42032730404823426,0.013980850173529919,0.0849575212393803,0.09892206140616484,0.10310936383130807,0.08261199696279424,2021,5,16,2,Sunday
2021-05-16 03:00:00,4,0.10077347919657256,0.002383108526762309,0.3774175867199122,0.018706771358948483,0.06706646676661669,0.08750681281414643,0.08998774634943327,0.057099468488990134,2021,5,16,3,Sunday
2021-05-16 04:00:00,3,0.06976574440460681,0.00011121173124890776,0.2512724140631117,0.06512910133654959,0.05867066466766617,0.0637679404105856,0.06438272235270091,0.0340167046317388,2021,5,16,4,Sunday
2021-05-16 05:00:00,2,0.049093921209963004,1.5887390178415394e-05,0.16271239527053477,0.09594604573313315,0.05037481259370315,0.047084115545327924,0.047329725313999794,0.02505694760820046,2021,5,16,5,Sunday
2021-05-16 06:00:00,2,0.03949676297739724,0.0,0.1291598152063268,0.10475791961011152,0.042678660669665164,0.042542239447707866,0.04230062289390381,0.021260440394836752,2021,5,16,6,Sunday
2021-05-16 07:00:00,2,0.03654396135479404,1.5887390178415394e-05,0.11573095294025526,0.09771826617766512,0.03428285857071464,0.04638769454369285,0.045210864903502505,0.01974183750949127,2021,5,16,7,Sunday
2021-05-16 08:00:00,2,0.03949676297739724,0.00011121173124890776,0.12649753347427764,0.07042114849730476,0.03248375812093953,0.05538060921698056,0.05350760747472685,0.021716021260440397,2021,5,16,8,Sunday
2021-05-16 09:00:00,3,0.04466582469426891,0.0007943695089207696,0.1492835330044632,0.037413542717896965,0.03608195902048976,0.063858777932538,0.061983049116716024,0.02505694760820046,2021,5,16,9,Sunday
2021-05-16 10:00:00,3,0.05278547619732235,0.005767122634764787,0.1707775428705661,0.009451842370837129,0.0414792603698151,0.06912735420577726,0.06826304503216583,0.031586940015186034,2021,5,16,10,Sunday
2021-05-16 11:00:00,3,0.07567355948623465,0.03444386190680457,0.17614125753660634,0.004405936938489182,0.052773613193403304,0.07285169260582572,0.07497702440518739,0.05269552012148824,2021,5,16,11,Sunday
2021-05-16 12:00:00,3,0.09486787595136614,0.05894221756192111,0.1841672539346958,0.01892829891451498,0.08135932033983008,0.07048991703506328,0.0746451547023384,0.06621108580106304,2021,5,16,12,Sunday
2021-05-16 13:00:00,3,0.07567355948623465,0.03976613761657373,0.189530968600736,0.06249538484259237,0.15402298850574714,0.05949857687882274,0.06279995915449811,0.05664388762338649,2021,5,16,13,Sunday
2021-05-16 14:00:00,2,0.07272075786363144,0.03728770474874092,0.1922324015347271,0.10475791961011152,0.1731134432783608,0.05774238478774299,0.06139589502706015,0.055580865603644655,2021,5,16,14,Sunday
2021-05-16 15:00:00,2,0.062384846266309524,0.028772063613110275,0.1841672539346958,0.16902552489723585,0.1826086956521739,0.05734875552594926,0.0599407740222608,0.04889901290812453,2021,5,16,15,Sunday
2021-05-16 16:00:00,2,0.03654396135479404,0.005290500929412326,0.16271239527053477,0.21830309892436067,0.1314342828585707,0.03651668382486526,0.03803737363422853,0.03690205011389522,2021,5,16,16,Sunday
2021-05-16 17:00:00,2,0.03063835810958765,0.003113928474969417,0.1412575366063738,0.2394466733945406,0.11474262868565718,0.03506328347362684,0.03591851322373124,0.03356112376613516,2021,5,16,17,Sunday
2021-05-16 18:00:00,2,0.0313771114743438,0.002573757208903294,0.1398872445384073,0.2500061535432102,0.11714142928535731,0.037758129958214745,0.03831818645971612,0.0340167046317388,2021,5,16,18,Sunday
2021-05-16 19:00:00,2,0.026946803122228302,0.0011597794830243236,0.1117375303421815,0.2781647672729958,0.09205397301349326,0.034790770907769636,0.034361278464209125,0.02703113135914959,2021,5,16,19,Sunday
2021-05-16 20:00:00,2,0.023994001499625092,0.0006672703874934465,0.09427609427609426,0.2852044207054422,0.07896051974012994,0.03149034094349906,0.03025119983661799,0.02338648443432043,2021,5,16,20,Sunday
2021-05-16 21:00:00,2,0.021777741405356627,0.00046073431517404634,0.08621094667606294,0.2781647672729958,0.06826586706646677,0.028492702719069826,0.026804860614724802,0.02156416097190585,2021,5,16,21,Sunday
2021-05-16 22:00:00,2,0.07567355948623465,0.015267781961457191,0.29422128259337554,0.08802028207842076,0.058170914542728644,0.03984739296311997,0.04278566322883693,0.05998481397114655,2021,5,16,22,Sunday
2021-05-16 23:00:00,3,0.15540805064220672,0.09800931001064456,0.33983243285568865,0.0036428975804268103,0.05397301349325338,0.06285956519106159,0.07405800061268253,0.10949126803340928,2021,5,16,23,Sunday
2021-05-17 00:00:00,4,0.22332912347134456,0.18181529320178574,0.3237412888575679,0.0003692125926108253,0.06706646676661669,0.08835462968570218,0.10831716532216891,0.16917236142748673,2021,5,17,0,Monday
2021-05-17 01:00:00,4,0.27943898981006965,0.24147244332173556,0.35055986218776913,0.0,0.10044977511244378,0.11575728214134318,0.1443122638619422,0.23842065299924073,2021,5,17,1,Monday
2021-05-17 02:00:00,4,0.32964104106716685,0.29830163798992737,0.3612872915198496,0.0,0.10994502748625687,0.1441288681644765,0.1809200449300521,0.2575550493545938,2021,5,17,2,Monday
2021-05-17 03:00:00,5,0.356218467507017,0.33806777560650114,0.3451961475217289,0.0,0.0861569215392304,0.16305335190456008,0.20361482691718577,0.19605163249810176,2021,5,17,3,Monday
2021-05-17 04:00:00,5,0.32964104106716685,0.30681727912555806,0.3103124265914963,0.0,0.05577211394302849,0.15566523345243144,0.1927652404778924,0.10083523158694004,2021,5,17,4,Monday
2021-05-17 05:00:00,4,0.27057837310583865,0.2585196129831753,0.2512724140631117,0.0,0.04557721139430285,0.13586265366680797,0.1681047687123456,0.054669703872437365,2021,5,17,5,Monday
2021-05-17 06:00:00,4,0.20265730027670073,0.20170630570516182,0.1815049722026466,0.0,0.039680159920039974,0.10933809725670685,0.13540283876238132,0.03599088838268793,2021,5,17,6,Monday
2021-05-17 07:00:00,4,0.12292280912072867,0.12215814308183595,0.1210946676062955,0.0,0.03008495752123938,0.07460788469690548,0.09172368017972021,0.024145785876993172,2021,5,17,7,Monday
2021-05-17 08:00:00,2,0.07124325113411913,0.06462990324579382,0.10097094980815911,0.0,0.025387306346826587,0.05117180403318597,0.061344838149698766,0.018375094912680336,2021,5,17,8,Monday
2021-05-17 09:00:00,2,0.049093921209963004,0.03800263730676962,0.10234124187612559,9.845669136288676e-05,0.025087456271864067,0.039665717919215165,0.04625753088941081,0.015945330296127568,2021,5,17,9,Monday
2021-05-17 10:00:00,2,0.03949676297739724,0.019525602529272518,0.1210946676062955,0.0013045511605582496,0.02948525737131434,0.03239871616302307,0.036888593893597464,0.017615793470007596,2021,5,17,10,Monday
2021-05-17 11:00:00,2,0.06090733953679721,0.03870168247461989,0.13452352987236707,0.006325842420065474,0.03608195902048976,0.0368194755647066,0.04329623200245073,0.039787395596051635,2021,5,17,11,Monday
2021-05-17 12:00:00,2,0.08305666946095336,0.06391497068776512,0.14662125127241404,0.02377729096413715,0.047376311844077965,0.041482468358263185,0.049576227917900534,0.06241457858769933,2021,5,17,12,Monday
2021-05-17 13:00:00,2,0.05942983280728491,0.03372892934877588,0.14662125127241404,0.08098062864597436,0.0944527736131934,0.033973233210198024,0.03941590932298581,0.05269552012148824,2021,5,17,13,Monday
2021-05-17 14:00:00,2,0.06090733953679721,0.030535563922914382,0.16001096233654372,0.1267629901297167,0.12903548225887057,0.039090413613516624,0.04431736954967834,0.057099468488990134,2021,5,17,14,Monday
2021-05-17 15:00:00,2,0.062384846266309524,0.024148833071191395,0.1841672539346958,0.2024515716149359,0.1826086956521739,0.05792405983164779,0.06078321249872357,0.05664388762338649,2021,5,17,15,Monday
2021-05-17 16:00:00,3,0.03432991309694701,0.009850181910617544,0.10367238274215017,0.2957639008541118,0.12423788105947028,0.03264094955489614,0.033084856530174615,0.03538344722854974,2021,5,17,16,Monday
2021-05-17 17:00:00,3,0.033591159732190845,0.007371749042784741,0.09697752721008533,0.35562556920274696,0.1314342828585707,0.03930236783140556,0.03778208924742163,0.031586940015186034,2021,5,17,17,Monday
2021-05-17 18:00:00,3,0.04097426970690955,0.00665681648475605,0.11306867120820609,0.42956654441627495,0.16831584207896053,0.06549385332768122,0.06121719595629531,0.03690205011389522,2021,5,17,18,Monday
2021-05-17 19:00:00,4,0.04392707132951276,0.005195176588341834,0.11439981207423067,0.48590838604868686,0.175512243878061,0.09195785138981409,0.08460124578780762,0.03492786636294609,2021,5,17,19,Monday
2021-05-17 20:00:00,4,0.03949676297739724,0.003638212350857125,0.09830866807610994,0.4929480394811333,0.14922538730634685,0.08323744928238358,0.07650873072602879,0.03492786636294609,2021,5,17,20,Monday
2021-05-17 21:00:00,4,0.03211365300267853,0.0025260950383680474,0.08487980581003836,0.4577497723189013,0.11834082958520742,0.061527281535759704,0.05667313387113244,0.02900531511009871,2021,5,17,21,Monday
2021-05-17 22:00:00,3,0.05647703118468171,0.004655005322275711,0.1841672539346958,0.373224702783863,0.15402298850574714,0.07167080482044451,0.06795670376799755,0.049354593773728174,2021,5,17,22,Monday
2021-05-17 23:00:00,3,0.07714885437932552,0.005592361342802219,0.2673635580612324,0.2429665001107638,0.15402298850574714,0.0691576333797614,0.06933523945675482,0.07000759301442673,2021,5,17,23,Monday
2021-05-18 00:00:00,2,0.08010165600192873,0.0017158381392688624,0.2834547020593532,0.12499076968518474,0.1135432283858071,0.050929570641312906,0.056085979781476565,0.07775246772968869,2021,5,18,0,Tuesday
2021-05-18 01:00:00,2,0.07714885437932552,0.00011121173124890776,0.2673635580612324,0.07746080192975116,0.0908545727136432,0.039968509659056496,0.04796793628101705,0.07684130599848141,2021,5,18,1,Tuesday
2021-05-18 02:00:00,2,0.06533764788891273,0.00020653607231940012,0.2512724140631117,0.06426760528712433,0.07416291854072965,0.03300429964270575,0.04076891657306239,0.06529992406985574,2021,5,18,2,Tuesday
2021-05-18 03:00:00,2,0.05131018130423147,0.00012709912142732315,0.21905097486492833,0.07130725871957073,0.06106946526736633,0.026887906497910743,0.03305932809149392,0.04798785117691724,2021,5,18,3,Tuesday
2021-05-18 04:00:00,2,0.04171302307166572,3.177478035683079e-05,0.1707775428705661,0.09067861274521871,0.060469765117441274,0.024889481014957915,0.029383232921474524,0.0340167046317388,2021,5,18,4,Tuesday
2021-05-18 05:00:00,2,0.0402355163421534,3.177478035683079e-05,0.15601753973846993,0.08538656558446354,0.056971514242878565,0.027493489977593415,0.03193607678954355,0.02900531511009871,2021,5,18,5,Tuesday
2021-05-18 06:00:00,2,0.0431883179647566,9.532434107049235e-05,0.16271239527053477,0.06426760528712433,0.05577211394302849,0.034942166777690305,0.03859899928520372,0.027790432801822328,2021,5,18,6,Tuesday
2021-05-18 07:00:00,2,0.04392707132951276,0.00034952258392513866,0.15867982147051915,0.04356708592807739,0.049175412293853075,0.04178526009810453,0.044113142040232825,0.02672741078208049,2021,5,18,7,Tuesday
2021-05-18 08:00:00,2,0.04097426970690955,0.000810256899099185,0.14258867747239837,0.030816944396583557,0.042678660669665164,0.04157330588021559,0.0436281017052997,0.025360668185269556,2021,5,18,8,Tuesday
2021-05-18 09:00:00,2,0.03875800961264109,0.0013822029455221392,0.13319238900634248,0.02463878701356241,0.04027986006996502,0.03833343426391328,0.040590217502297556,0.02247532270311314,2021,5,18,9,Tuesday
2021-05-18 10:00:00,2,0.03875800961264109,0.0029232797928284322,0.1398872445384073,0.01629458242055776,0.04087956021989005,0.03597165869315085,0.03887981211069131,0.023234624145785882,2021,5,18,10,Tuesday
2021-05-18 11:00:00,2,0.05204893466898762,0.019525602529272518,0.15331610680447888,0.014079306864892806,0.046176911544227886,0.03827287591594501,0.043040947615643824,0.040698557327258925,2021,5,18,11,Tuesday
2021-05-18 12:00:00,2,0.06681294278200361,0.040481070174602424,0.16001096233654372,0.03874270805129594,0.060469765117441274,0.041240234966390114,0.04735525375268049,0.054669703872437365,2021,5,18,12,Tuesday
2021-05-18 13:00:00,2,0.05647703118468171,0.030186041338989247,0.15331610680447888,0.08802028207842076,0.0908545727136432,0.03936292617937383,0.044674767691208005,0.046924829157175406,2021,5,18,13,Tuesday
2021-05-18 14:00:00,2,0.05057142793947532,0.022369445371208874,0.14662125127241404,0.13909469072291827,0.10044977511244378,0.04145218918427905,0.04625753088941081,0.04221716021260441,2021,5,18,14,Tuesday
2021-05-18 15:00:00,2,0.0402355163421534,0.01172489395167056,0.11976352674027091,0.22534275235680706,0.10634682658670665,0.046599648761581784,0.04937200040845502,0.03310554290053151,2021,5,18,15,Tuesday
2021-05-18 16:00:00,3,0.015872138160150227,0.002589644599081709,0.034570511314697364,0.320427302040515,0.047376311844077965,0.030824199115848123,0.029919330133769018,0.012148823082763858,2021,5,18,16,Tuesday
2021-05-18 17:00:00,3,0.012180583172790874,0.00182704987051777,0.02349072116513977,0.3345066089054078,0.03488255872063968,0.022527705444195485,0.021418360053099154,0.00941533788914199,2021,5,18,17,Tuesday
2021-05-18 18:00:00,3,0.012180583172790874,0.0018429372606961853,0.024508652415629162,0.32746695547296134,0.0336831584207896,0.018924483740083573,0.01792096395384458,0.008807896735003796,2021,5,18,18,Tuesday
2021-05-18 19:00:00,3,0.012180583172790874,0.0018429372606961853,0.026857724532143135,0.30986782189184536,0.03428285857071464,0.01744080421486102,0.016542428265087308,0.008504176157934699,2021,5,18,19,Tuesday
2021-05-18 20:00:00,3,0.013658089902303189,0.001906486821409847,0.03723279304674653,0.2957639008541118,0.03608195902048976,0.016744383213225945,0.016185030123557643,0.010022779043280184,2021,5,18,20,Tuesday
2021-05-18 21:00:00,2,0.015872138160150227,0.0017158381392688624,0.05535979954584605,0.2781647672729958,0.03788105947026487,0.01677466238721008,0.016670070458490758,0.012604403948367503,2021,5,18,21,Tuesday
2021-05-18 22:00:00,2,0.10225098592608486,0.044389368158492606,0.32910500352360816,0.07482708543579393,0.05987006496751625,0.037818688306183006,0.04500663739405698,0.07486712224753228,2021,5,18,22,Tuesday
2021-05-18 23:00:00,3,0.22037632184874137,0.16335414581446706,0.42032730404823426,0.012430157284564453,0.07066466766616691,0.07336643856355599,0.09208107832124987,0.1383447228549734,2021,5,18,23,Tuesday
2021-05-19 00:00:00,4,0.3030636146273167,0.25000397184754464,0.4471850285803774,0.0020183621729391783,0.07536231884057971,0.1077635802095319,0.1390789339324007,0.19225512528473804,2021,5,19,0,Wednesday
2021-05-19 01:00:00,4,0.3621262825886449,0.30681727912555806,0.45254874324641764,0.0,0.08375812093953024,0.13734633319203055,0.1784693148167058,0.23264996203492788,2021,5,19,1,Wednesday
2021-05-19 02:00:00,4,0.3384994459349765,0.3039734362836217,0.3774175867199122,0.0,0.058170914542728644,0.13247138618058502,0.17185744919840706,0.17676537585421415,2021,5,19,2,Wednesday
2021-05-19 03:00:00,4,0.252859351533798,0.22442527366029583,0.280792420327304,0.0,0.037281359320339824,0.09774117362078363,0.12567650362503832,0.10569476082004557,2021,5,19,3,Wednesday
2021-05-19 04:00:00,2,0.06829044951151593,0.012074416535595697,0.24054498473103123,0.010239495901740224,0.03548225887056471,0.036546962998849394,0.042811191667517616,0.032498101746393324,2021,5,19,4,Wednesday
2021-05-19 05:00:00,2,0.03728271471955019,0.00023831085267623088,0.1492835330044632,0.04841607797769957,0.0318840579710145,0.028977169502815966,0.03170632084141734,0.022171602126044042,2021,5,19,5,Wednesday
2021-05-19 06:00:00,1,0.029160851380075334,0.00011121173124890776,0.11306867120820609,0.05897555812636917,0.02888555722138931,0.028432144371101562,0.029893801695088325,0.019589977220956723,2021,5,19,6,Wednesday
2021-05-19 07:00:00,1,0.025469296392715987,0.00020653607231940012,0.10097094980815911,0.05149284958278978,0.025087456271864067,0.028613819415006358,0.029664045746962117,0.017615793470007596,2021,5,19,7,Wednesday
2021-05-19 08:00:00,2,0.023994001499625092,0.0004925090955308772,0.09697752721008533,0.0396042041007212,0.023888055972013995,0.028856052806879428,0.02999591544981109,0.016400911161731212,2021,5,19,8,Wednesday
2021-05-19 09:00:00,2,0.02325524813486894,0.0010644551419538315,0.09963980894213452,0.028601668840918602,0.025387306346826587,0.029098286198752498,0.030378842030021447,0.015793470007593017,2021,5,19,9,Wednesday
2021-05-19 10:00:00,2,0.026208049757472138,0.0024466580874759705,0.11306867120820609,0.01892829891451498,0.02828585707146427,0.029552473808514505,0.031272337383845605,0.019286256643887625,2021,5,19,10,Wednesday
2021-05-19 11:00:00,2,0.04244956460000045,0.017571453537327426,0.13452352987236707,0.013414724198193322,0.03488255872063968,0.03360988312238842,0.03739916266721127,0.03826879271070615,2021,5,19,11,Wednesday
2021-05-19 12:00:00,2,0.05942983280728491,0.03976613761657373,0.14662125127241404,0.03345066089054078,0.046176911544227886,0.0374553382183734,0.04296436229960175,0.05330296127562643,2021,5,19,12,Wednesday
2021-05-19 13:00:00,2,0.05278547619732235,0.031965429038971774,0.1412575366063738,0.07746080192975116,0.07186406796601699,0.03603221704111912,0.04061574594097825,0.04844343204252089,2021,5,19,13,Wednesday
2021-05-19 14:00:00,2,0.049093921209963004,0.02592822077117392,0.13319238900634248,0.1197233366972703,0.0861569215392304,0.03827287591594501,0.04235167977126519,0.04646924829157176,2021,5,19,14,Wednesday
2021-05-19 15:00:00,2,0.04097426970690955,0.015267781961457191,0.11306867120820609,0.20422379205946786,0.09685157421289356,0.04384424392902562,0.045798018993158385,0.039787395596051635,2021,5,19,15,Wednesday
2021-05-19 16:00:00,3,0.02104119987702189,0.0045755683713836325,0.051327225745830395,0.3345066089054078,0.06706646676661669,0.0449040150184703,0.042275094455223115,0.018678815489749433,2021,5,19,16,Wednesday
2021-05-19 17:00:00,3,0.016610891524906385,0.0033363519374672327,0.03793751468170073,0.3521057424865238,0.05577211394302849,0.03999878883304064,0.036888593893597464,0.01457858769931663,2021,5,19,17,Wednesday
2021-05-19 18:00:00,3,0.015872138160150227,0.0031933654258614937,0.03656722261373424,0.34858591577030057,0.05397301349325338,0.03482105008175377,0.03208924742162769,0.013971146545178437,2021,5,19,18,Wednesday
2021-05-19 19:00:00,3,0.016610891524906385,0.0036858745213923707,0.04396679978075326,0.338026435621631,0.058170914542728644,0.03088475746381639,0.028719493515776576,0.015793470007593017,2021,5,19,19,Wednesday
2021-05-19 20:00:00,3,0.019563693147509574,0.004877428784773525,0.060723514211886306,0.30986782189184536,0.06346826586706647,0.025707018712529527,0.024737057081588888,0.020349278663629466,2021,5,19,20,Wednesday
